,StartIndex,EndIndex,MentionTextSegment,EntityID,PMID
PR_reasoned_2017_04_17_Instance_30415,1416,1422,alpha-crystallin A chain,PR:000005907,12546709
PR_reasoned_2017_04_17_Instance_30417,1524,1534,alpha-crystallin A chain,PR:000005907,12546709
PR_reasoned_2017_04_17_Instance_30419,1517,1534,alpha-crystallin B chain,PR:000005908,12546709
PR_reasoned_2017_04_17_Instance_46629,0,5,"POU domain, class 4, transcription factor 3",PR:000013043,12585968
PR_reasoned_2017_04_17_Instance_46631,130,135,"POU domain, class 4, transcription factor 3",PR:000013043,12585968
PR_reasoned_2017_04_17_Instance_46633,321,333,neurotrophin,PR:000021998,12585968
PR_reasoned_2017_04_17_Instance_46635,506,519,neurotrophin,PR:000021998,12585968
PR_reasoned_2017_04_17_Instance_46637,573,577,brain-derived neurotrophic factor,PR:000004716,12585968
PR_reasoned_2017_04_17_Instance_46639,582,586,neurotrophin-3,PR:000011459,12585968
PR_reasoned_2017_04_17_Instance_46641,704,716,neurotrophin,PR:000021998,12585968
PR_reasoned_2017_04_17_Instance_46643,839,850,myosin-VIIa,PR:000010869,12585968
PR_reasoned_2017_04_17_Instance_46645,1311,1318,myosin-VIIa,PR:000010869,12585968
PR_reasoned_2017_04_17_Instance_46647,1542,1555,neurotrophin,PR:000021998,12585968
PR_reasoned_2017_04_17_Instance_47043,41,51,annexin A7,PR:000004080,12925238
PR_reasoned_2017_04_17_Instance_47045,111,121,annexin A7,PR:000004080,12925238
PR_reasoned_2017_04_17_Instance_47047,158,168,annexin A7,PR:000004080,12925238
PR_reasoned_2017_04_17_Instance_47049,615,625,annexin A7,PR:000004080,12925238
PR_reasoned_2017_04_17_Instance_47051,680,685,annexin A7,PR:000004080,12925238
PR_reasoned_2017_04_17_Instance_47053,895,905,annexin A7,PR:000004080,12925238
PR_reasoned_2017_04_17_Instance_47055,988,998,annexin A7,PR:000004080,12925238
PR_reasoned_2017_04_17_Instance_47057,1222,1232,annexin A7,PR:000004080,12925238
PR_reasoned_2017_04_17_Instance_47059,1452,1462,annexin A7,PR:000004080,12925238
PR_reasoned_2017_04_17_Instance_47061,1541,1551,annexin A7,PR:000004080,12925238
PR_reasoned_2017_04_17_Instance_47345,11,34,tripeptidyl-peptidase 1,PR:000016585,14609438
PR_reasoned_2017_04_17_Instance_47347,36,40,tripeptidyl-peptidase 1,PR:000016585,14609438
PR_reasoned_2017_04_17_Instance_47349,161,184,tripeptidyl-peptidase 1,PR:000016585,14609438
PR_reasoned_2017_04_17_Instance_47351,200,204,tripeptidyl-peptidase 1,PR:000016585,14609438
PR_reasoned_2017_04_17_Instance_47353,682,686,tripeptidyl-peptidase 1,PR:000016585,14609438
PR_reasoned_2017_04_17_Instance_47355,1032,1036,tripeptidyl-peptidase 1,PR:000016585,14609438
PR_reasoned_2017_04_17_Instance_47357,1125,1129,tripeptidyl-peptidase 1,PR:000016585,14609438
PR_reasoned_2017_04_17_Instance_47359,1380,1384,tripeptidyl-peptidase 1,PR:000016585,14609438
PR_reasoned_2017_04_17_Instance_38253,938,944,ras GTPase-activating protein 1,PR:000013743,14624252
PR_reasoned_2017_04_17_Instance_38635,12,16,mitogen-activated protein kinase 7,PR:000010159,14675480
PR_reasoned_2017_04_17_Instance_38637,102,106,mitogen-activated protein kinase 7,PR:000010159,14675480
PR_reasoned_2017_04_17_Instance_38639,321,325,mitogen-activated protein kinase 7,PR:000010159,14675480
PR_reasoned_2017_04_17_Instance_38641,407,411,mitogen-activated protein kinase 7,PR:000010159,14675480
PR_reasoned_2017_04_17_Instance_38643,480,484,mitogen-activated protein kinase 7,PR:000010159,14675480
PR_reasoned_2017_04_17_Instance_38645,513,517,dual specificity mitogen-activated protein kinase kinase 5,PR:000010127,14675480
PR_reasoned_2017_04_17_Instance_38647,682,686,mitogen-activated protein kinase 7,PR:000010159,14675480
PR_reasoned_2017_04_17_Instance_38649,901,905,mitogen-activated protein kinase 7,PR:000010159,14675480
PR_reasoned_2017_04_17_Instance_38651,1472,1476,mitogen-activated protein kinase 3,PR:000000104,14675480
PR_reasoned_2017_04_17_Instance_38653,1481,1485,mitogen-activated protein kinase 1,PR:000000103,14675480
PR_reasoned_2017_04_17_Instance_38655,1514,1519,mitogen-activated protein kinase 8,PR:000002206,14675480
PR_reasoned_2017_04_17_Instance_38657,1548,1553,mitogen-activated protein kinase 11,PR:000010152,14675480
PR_reasoned_2017_04_17_Instance_38659,1555,1560,mitogen-activated protein kinase 12,PR:000010153,14675480
PR_reasoned_2017_04_17_Instance_38661,1565,1570,mitogen-activated protein kinase 13,PR:000010154,14675480
PR_reasoned_2017_04_17_Instance_38663,1522,1526,map kinase p38,PR:000003106,14675480
PR_reasoned_2017_04_17_Instance_39327,1028,1035,cyclin-dependent kinase inhibitor 1B,PR:000003090,14691534
PR_reasoned_2017_04_17_Instance_39329,1037,1041,serine/threonine-protein kinase mTOR,PR:000003041,14691534
PR_reasoned_2017_04_17_Instance_39331,1047,1052,forkhead box protein O3,PR:000007641,14691534
PR_reasoned_2017_04_17_Instance_60222,0,4,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60224,94,98,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60226,207,211,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60228,313,317,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60230,417,421,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60232,458,462,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60234,473,477,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60236,484,488,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60238,494,498,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60240,577,581,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60242,598,602,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60244,634,638,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60246,722,726,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60248,746,750,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60250,848,852,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60252,979,983,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60254,1121,1125,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60256,1249,1253,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60258,1255,1310,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60260,1558,1562,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PR:000028746,14691534
PR_reasoned_2017_04_17_Instance_60934,1023,1026,AKT kinase,PR:000029189,14691534
PR_reasoned_2017_04_17_Instance_52005,394,399,metal transporter CNNM1,PR:000005643,14723793
PR_reasoned_2017_04_17_Instance_52007,401,406,metal transporter CNNM2,PR:000005644,14723793
PR_reasoned_2017_04_17_Instance_52009,408,413,metal transporter CNNM3,PR:000005645,14723793
PR_reasoned_2017_04_17_Instance_52011,418,423,metal transporter CNNM4,PR:000005646,14723793
PR_reasoned_2017_04_17_Instance_52013,936,940,magnesium and cobalt efflux protein CorC,PR:000022321,14723793
PR_reasoned_2017_04_17_Instance_52015,1105,1110,metal transporter CNNM1,PR:000005643,14723793
PR_reasoned_2017_04_17_Instance_52017,1226,1231,metal transporter CNNM1,PR:000005643,14723793
PR_reasoned_2017_04_17_Instance_52019,1546,1550,magnesium and cobalt efflux protein CorC,PR:000022321,14723793
PR_reasoned_2017_04_17_Instance_52185,45,50,T-box transcription factor TBX15,PR:000016145,14737183
PR_reasoned_2017_04_17_Instance_52191,393,399,agouti-signaling protein,PR:000004372,14737183
PR_reasoned_2017_04_17_Instance_52193,424,430,agouti-signaling protein,PR:000004372,14737183
PR_reasoned_2017_04_17_Instance_52195,726,731,T-box transcription factor TBX15,PR:000016145,14737183
PR_reasoned_2017_04_17_Instance_52197,910,915,T-box transcription factor TBX15,PR:000016145,14737183
PR_reasoned_2017_04_17_Instance_52199,963,968,T-box transcription factor TBX15,PR:000016145,14737183
PR_reasoned_2017_04_17_Instance_52201,1017,1022,T-box transcription factor TBX15,PR:000016145,14737183
PR_reasoned_2017_04_17_Instance_52203,1064,1070,agouti-signaling protein,PR:000004372,14737183
PR_reasoned_2017_04_17_Instance_52205,1144,1150,agouti-signaling protein,PR:000004372,14737183
PR_reasoned_2017_04_17_Instance_52207,1123,1128,T-box transcription factor TBX15,PR:000016145,14737183
PR_reasoned_2017_04_17_Instance_52209,1417,1422,T-box transcription factor TBX15,PR:000016145,14737183
PR_reasoned_2017_04_17_Instance_10529,1401,1405,pulmonary surfactant-associated protein C,PR:000014774,15005800
PR_reasoned_2017_04_17_Instance_39515,0,5,developmental pluripotency-associated protein 3,PR:000006666,15018652
PR_reasoned_2017_04_17_Instance_39517,8,12,developmental pluripotency-associated protein 3,PR:000006666,15018652
PR_reasoned_2017_04_17_Instance_39519,15,21,developmental pluripotency-associated protein 3,PR:000006666,15018652
PR_reasoned_2017_04_17_Instance_39521,248,253,developmental pluripotency-associated protein 3,PR:000006666,15018652
PR_reasoned_2017_04_17_Instance_39523,269,273,developmental pluripotency-associated protein 3,PR:000006666,15018652
PR_reasoned_2017_04_17_Instance_39525,277,283,developmental pluripotency-associated protein 3,PR:000006666,15018652
PR_reasoned_2017_04_17_Instance_39527,502,507,developmental pluripotency-associated protein 3,PR:000006666,15018652
PR_reasoned_2017_04_17_Instance_39529,665,670,developmental pluripotency-associated protein 3,PR:000006666,15018652
PR_reasoned_2017_04_17_Instance_39531,764,769,developmental pluripotency-associated protein 3,PR:000006666,15018652
PR_reasoned_2017_04_17_Instance_39533,851,856,developmental pluripotency-associated protein 3,PR:000006666,15018652
PR_reasoned_2017_04_17_Instance_39535,957,962,developmental pluripotency-associated protein 3,PR:000006666,15018652
PR_reasoned_2017_04_17_Instance_10003,1214,1219,ATP-binding cassette sub-family G member 5,PR:000003572,15040800
PR_reasoned_2017_04_17_Instance_10005,1220,1230,ATP-binding cassette sub-family G member 5,PR:000003572,15040800
PR_reasoned_2017_04_17_Instance_10531,44,49,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10533,50,60,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10535,266,271,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10537,282,292,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10539,234,239,ATP-binding cassette sub-family G member 5,PR:000003572,15040800
PR_reasoned_2017_04_17_Instance_10541,250,260,ATP-binding cassette sub-family G member 5,PR:000003572,15040800
PR_reasoned_2017_04_17_Instance_10543,483,493,ATP-binding cassette sub-family G member 5,PR:000003572,15040800
PR_reasoned_2017_04_17_Instance_10545,477,482,ATP-binding cassette sub-family G member 5,PR:000003572,15040800
PR_reasoned_2017_04_17_Instance_10547,498,503,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10549,504,514,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10551,669,674,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10553,660,665,ATP-binding cassette sub-family G member 5,PR:000003572,15040800
PR_reasoned_2017_04_17_Instance_10555,938,943,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10557,944,954,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10559,1065,1070,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10565,1276,1281,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10567,1282,1292,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10569,1364,1369,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_10571,1560,1565,ATP-binding cassette sub-family G member 8,PR:000003573,15040800
PR_reasoned_2017_04_17_Instance_11393,0,21,D(2) dopamine receptor,PR:000001177,15061865
PR_reasoned_2017_04_17_Instance_11395,492,501,D(1)-like dopamine receptor,PR:000001107,15061865
PR_reasoned_2017_04_17_Instance_11397,484,501,D(2)-like dopamine receptor,PR:000001108,15061865
PR_reasoned_2017_04_17_Instance_11399,523,540,D(1)-like dopamine receptor,PR:000001107,15061865
PR_reasoned_2017_04_17_Instance_11401,629,641,D(2) dopamine receptor,PR:000001177,15061865
PR_reasoned_2017_04_17_Instance_11403,697,717,D(2) dopamine receptor,PR:000001177,15061865
PR_reasoned_2017_04_17_Instance_11405,845,866,D(2) dopamine receptor,PR:000001177,15061865
PR_reasoned_2017_04_17_Instance_11407,1165,1185,D(2) dopamine receptor,PR:000001177,15061865
PR_reasoned_2017_04_17_Instance_11409,1445,1465,D(2) dopamine receptor,PR:000001177,15061865
PR_reasoned_2017_04_17_Instance_39663,0,5,mid1-interacting protein 1,PR:000010407,15070402
PR_reasoned_2017_04_17_Instance_39665,119,123,E3 ubiquitin-protein ligase Midline-1,PR:000010406,15070402
PR_reasoned_2017_04_17_Instance_39667,395,399,E3 ubiquitin-protein ligase Midline-1,PR:000010406,15070402
PR_reasoned_2017_04_17_Instance_39669,486,490,E3 ubiquitin-protein ligase Midline-1,PR:000010406,15070402
PR_reasoned_2017_04_17_Instance_39671,624,628,E3 ubiquitin-protein ligase Midline-1,PR:000010406,15070402
PR_reasoned_2017_04_17_Instance_39673,587,615,immunoglobulin-binding protein 1,PR:000008941,15070402
PR_reasoned_2017_04_17_Instance_39675,888,892,E3 ubiquitin-protein ligase Midline-1,PR:000010406,15070402
PR_reasoned_2017_04_17_Instance_39677,1034,1039,mid1-interacting protein 1,PR:000010407,15070402
PR_reasoned_2017_04_17_Instance_39679,1078,1082,E3 ubiquitin-protein ligase Midline-1,PR:000010406,15070402
PR_reasoned_2017_04_17_Instance_39681,1188,1192,E3 ubiquitin-protein ligase Midline-1,PR:000010406,15070402
PR_reasoned_2017_04_17_Instance_39683,1227,1232,mid1-interacting protein 1,PR:000010407,15070402
PR_reasoned_2017_04_17_Instance_39685,1370,1375,mid1-interacting protein 1,PR:000010407,15070402
PR_reasoned_2017_04_17_Instance_39687,1530,1535,mid1-interacting protein 1,PR:000010407,15070402
PR_reasoned_2017_04_17_Instance_11697,892,897,transforming acidic coiled-coil-containing protein 3,PR:000016008,15207008
PR_reasoned_2017_04_17_Instance_11699,1221,1226,transforming acidic coiled-coil-containing protein 2,PR:000016007,15207008
PR_reasoned_2017_04_17_Instance_11701,1259,1263,retinoic acid receptor RXR-beta,PR:000014373,15207008
PR_reasoned_2017_04_17_Instance_11703,903,908,hyaluronan mediated motility receptor,PR:000001856,15207008
PR_reasoned_2017_04_17_Instance_40245,708,722,sonic hedgehog protein,PR:000014841,15238161
PR_reasoned_2017_04_17_Instance_40247,724,727,sonic hedgehog protein,PR:000014841,15238161
PR_reasoned_2017_04_17_Instance_40249,780,784,zinc finger protein GLI1,PR:000008026,15238161
PR_reasoned_2017_04_17_Instance_40251,797,805,myogenin,PR:000010877,15238161
PR_reasoned_2017_04_17_Instance_40253,970,973,sonic hedgehog protein,PR:000014841,15238161
PR_reasoned_2017_04_17_Instance_40255,1038,1041,sonic hedgehog protein,PR:000014841,15238161
PR_reasoned_2017_04_17_Instance_40257,1120,1123,sonic hedgehog protein,PR:000014841,15238161
PR_reasoned_2017_04_17_Instance_40259,1352,1355,sonic hedgehog protein,PR:000014841,15238161
PR_reasoned_2017_04_17_Instance_40261,1357,1360,sonic hedgehog protein,PR:000014841,15238161
PR_reasoned_2017_04_17_Instance_120686,14,23,E3 ubiquitin-protein ligase TRIM33 (zebrafish),PR:Q6E2N3,15314655
PR_reasoned_2017_04_17_Instance_120688,311,320,E3 ubiquitin-protein ligase TRIM33 (zebrafish),PR:Q6E2N3,15314655
PR_reasoned_2017_04_17_Instance_120690,322,325,E3 ubiquitin-protein ligase TRIM33 (zebrafish),PR:Q6E2N3,15314655
PR_reasoned_2017_04_17_Instance_120692,452,455,E3 ubiquitin-protein ligase TRIM33 (zebrafish),PR:Q6E2N3,15314655
PR_reasoned_2017_04_17_Instance_120697,676,679,E3 ubiquitin-protein ligase TRIM33 (zebrafish),PR:Q6E2N3,15314655
PR_reasoned_2017_04_17_Instance_120699,814,817,E3 ubiquitin-protein ligase TRIM33 (zebrafish),PR:Q6E2N3,15314655
PR_reasoned_2017_04_17_Instance_120701,962,965,E3 ubiquitin-protein ligase TRIM33 (zebrafish),PR:Q6E2N3,15314655
PR_reasoned_2017_04_17_Instance_12127,37,75,E3 ubiquitin-protein ligase TRIM33,PR:000016655,15314655
PR_reasoned_2017_04_17_Instance_12129,500,538,E3 ubiquitin-protein ligase TRIM33,PR:000016655,15314655
PR_reasoned_2017_04_17_Instance_12131,540,545,E3 ubiquitin-protein ligase TRIM33,PR:000016655,15314655
PR_reasoned_2017_04_17_Instance_12133,551,557,E3 ubiquitin-protein ligase TRIM33,PR:000016655,15314655
PR_reasoned_2017_04_17_Instance_12145,768,773,erythroid transcription factor,PR:000007857,15314655
PR_reasoned_2017_04_17_Instance_12149,905,910,E3 ubiquitin-protein ligase TRIM33,PR:000016655,15314655
PR_reasoned_2017_04_17_Instance_12153,1013,1018,E3 ubiquitin-protein ligase TRIM33,PR:000016655,15314655
PR_reasoned_2017_04_17_Instance_12155,1128,1133,erythroid transcription factor,PR:000007857,15314655
PR_reasoned_2017_04_17_Instance_12157,1182,1187,E3 ubiquitin-protein ligase TRIM33,PR:000016655,15314655
PR_reasoned_2017_04_17_Instance_12159,1334,1339,E3 ubiquitin-protein ligase TRIM33,PR:000016655,15314655
PR_reasoned_2017_04_17_Instance_10561,8,14,ATP-sensitive inward rectifier potassium channel 10,PR:000001979,15320950
PR_reasoned_2017_04_17_Instance_10563,273,280,pendrin,PR:000015039,15320950
PR_reasoned_2017_04_17_Instance_12965,298,305,pendrin,PR:000015039,15320950
PR_reasoned_2017_04_17_Instance_12967,348,355,pendrin,PR:000015039,15320950
PR_reasoned_2017_04_17_Instance_12969,391,398,pendrin,PR:000015039,15320950
PR_reasoned_2017_04_17_Instance_12971,422,429,pendrin,PR:000015039,15320950
PR_reasoned_2017_04_17_Instance_12973,436,443,pendrin,PR:000015039,15320950
PR_reasoned_2017_04_17_Instance_12975,473,480,pendrin,PR:000015039,15320950
PR_reasoned_2017_04_17_Instance_12977,935,942,pendrin,PR:000015039,15320950
PR_reasoned_2017_04_17_Instance_12979,1113,1120,pendrin,PR:000015039,15320950
PR_reasoned_2017_04_17_Instance_12981,1230,1237,pendrin,PR:000015039,15320950
PR_reasoned_2017_04_17_Instance_12983,1348,1354,ATP-sensitive inward rectifier potassium channel 10,PR:000001979,15320950
PR_reasoned_2017_04_17_Instance_12985,1533,1539,ATP-sensitive inward rectifier potassium channel 10,PR:000001979,15320950
PR_reasoned_2017_04_17_Instance_12987,1562,1568,ATP-sensitive inward rectifier potassium channel 10,PR:000001979,15320950
PR_reasoned_2017_04_17_Instance_13355,57,62,peroxisome proliferator-activated receptor delta,PR:000013057,15328533
PR_reasoned_2017_04_17_Instance_13357,525,569,peroxisome proliferator-activated receptor delta,PR:000013057,15328533
PR_reasoned_2017_04_17_Instance_13359,571,576,peroxisome proliferator-activated receptor delta,PR:000013057,15328533
PR_reasoned_2017_04_17_Instance_13361,705,710,peroxisome proliferator-activated receptor delta,PR:000013057,15328533
PR_reasoned_2017_04_17_Instance_40845,24,30,hypoxia-inducible factor 1-alpha,PR:000008555,15328538
PR_reasoned_2017_04_17_Instance_40847,500,527,hypoxia-inducible factor 1-alpha,PR:000008555,15328538
PR_reasoned_2017_04_17_Instance_40849,529,535,hypoxia-inducible factor 1-alpha,PR:000008555,15328538
