,StartIndex,EndIndex,MentionTextSegment,EntityID,PMID
UBERON_Instance_71288,122,126,ear,UBERON:0001690,12585968
UBERON_Instance_80272,601,618,sensory epithelium,UBERON:0006934,12585968
UBERON_Instance_80274,679,688,efferent nerve,UBERON:0006798,12585968
UBERON_Instance_90000,73,78,blood,UBERON:0000178,12925238
UBERON_Instance_90002,633,638,blood,UBERON:0000178,12925238
UBERON_Instance_90004,975,980,blood,UBERON:0000178,12925238
UBERON_Instance_90006,1279,1284,blood,UBERON:0000178,12925238
UBERON_Instance_90008,1384,1389,blood,UBERON:0000178,12925238
UBERON_Instance_90010,1568,1573,blood,UBERON:0000178,12925238
UBERON_Instance_90202,500,505,blood,UBERON:0000178,12925238
UBERON_Instance_91418,1241,1252,life cycle,UBERON:0000104,14609438
UBERON_Instance_90846,934,954,olfactory epithelium,UBERON:0001997,14611657
UBERON_Instance_90848,1393,1413,olfactory epithelium,UBERON:0001997,14611657
UBERON_Instance_90864,349,369,olfactory epithelium,UBERON:0001997,14611657
UBERON_Instance_100060,58,80,blood vessel smooth muscle,UBERON:0004237,14624252
UBERON_Instance_100062,586,608,blood vessel smooth muscle,UBERON:0004237,14624252
UBERON_Instance_120072,998,1013,vascular system,UBERON:0007798,14675480
UBERON_Instance_120240,44,53,placenta,UBERON:0001987,14675480
UBERON_Instance_120242,869,878,placenta,UBERON:0001987,14675480
UBERON_Instance_120348,58,67,embryo,UBERON:0000922,14675480
UBERON_Instance_120352,560,565,trunk,UBERON:0002100,14675480
UBERON_Instance_120354,690,697,embryo,UBERON:0000922,14675480
UBERON_Instance_120356,741,767,head mesenchyme,UBERON:0005253,14675480
UBERON_Instance_120360,790,798,hindgut,UBERON:0001046,14675480
UBERON_Instance_120362,845,852,heart,UBERON:0000948,14675480
UBERON_Instance_120366,1339,1346,immune system,UBERON:0002405,14675480
UBERON_Instance_150000,573,579,embryonic head,UBERON:0008816,14675480
UBERON_Instance_150004,923,938,early embryo,UBERON:0019248,14675480
UBERON_Instance_150006,1282,1289,anatomical system,UBERON:0000467,14675480
UBERON_Instance_121230,45,53,prostate gland,UBERON:0002367,14691534
UBERON_Instance_121232,171,179,prostate gland,UBERON:0002367,14691534
UBERON_Instance_121234,603,611,prostate gland,UBERON:0002367,14691534
UBERON_Instance_121236,1527,1535,prostate gland,UBERON:0002367,14691534
UBERON_Instance_121244,541,550,embryo,UBERON:0000922,14691534
UBERON_Instance_121246,799,819,prostate epithelium,UBERON:0000428,14691534
UBERON_Instance_120020,1150,1155,brain,UBERON:0000955,14723793
UBERON_Instance_120046,1200,1206,testis,UBERON:0000473,14723793
UBERON_Instance_120188,1445,1450,adult organism,UBERON:0007023,14723793
UBERON_Instance_121602,1189,1195,kidney,UBERON:0002113,14723793
UBERON_Instance_121614,1079,1086,tissue,UBERON:0000479,14723793
UBERON_Instance_121616,1451,1458,tissue,UBERON:0000479,14723793
UBERON_Instance_120210,37,41,coat of hair,UBERON:0010166,14737183
UBERON_Instance_120212,105,109,coat of hair,UBERON:0010166,14737183
UBERON_Instance_121812,744,753,embryo,UBERON:0000922,14737183
UBERON_Instance_121814,993,1002,embryo,UBERON:0000922,14737183
UBERON_Instance_121816,1159,1166,embryo,UBERON:0000922,14737183
UBERON_Instance_121832,509,513,strand of hair,UBERON:0001037,14737183
UBERON_Instance_121834,533,537,strand of hair,UBERON:0001037,14737183
UBERON_Instance_121836,779,789,mesenchyme,UBERON:0003104,14737183
UBERON_Instance_121838,821,829,skeleton,UBERON:0004288,14737183
UBERON_Instance_121840,1033,1043,mesenchyme,UBERON:0003104,14737183
UBERON_Instance_130518,1085,1103,ventral mesenchyme,UBERON:2000164,14737183
UBERON_Instance_140066,301,304,ear,UBERON:0001690,14737183
UBERON_Instance_160003,1387,1402,early embryo,UBERON:0019248,14737183
UBERON+extension_classes_Instance_30154,899,903,lung,UBERON:0002048,15005800
UBERON_Instance_150002,180,189,embryo,UBERON:0000922,15005800
UBERON_Instance_180006,518,527,lung,UBERON:0002048,15005800
UBERON_Instance_180008,631,635,lung,UBERON:0002048,15005800
UBERON_Instance_180010,783,788,lung,UBERON:0002048,15005800
UBERON_Instance_180012,820,824,lung,UBERON:0002048,15005800
UBERON_Instance_180016,1293,1298,lung,UBERON:0002048,15005800
UBERON_Instance_180018,1485,1490,lung,UBERON:0002048,15005800
UBERON_Instance_180276,746,753,embryo,UBERON:0000922,15005800
UBERON_Instance_180278,868,875,embryo,UBERON:0000922,15005800
UBERON_Instance_180408,477,488,respiratory system,UBERON:0001004,15005800
UBERON_Instance_180412,1051,1058,embryo,UBERON:0000922,15005800
UBERON_Instance_180414,1198,1206,alveolus,UBERON:0003215,15005800
UBERON_Instance_180416,1092,1100,alveolus,UBERON:0003215,15005800
UBERON_Instance_180418,1207,1217,epithelium,UBERON:0000483,15005800
UBERON_Instance_182054,1002,1010,lung saccule,UBERON:0000116,15005800
UBERON_Instance_80000,17,21,lung,UBERON:0002048,15005800
UBERON_Instance_181150,224,230,embryo,UBERON:0000922,15018652
UBERON_Instance_181152,375,382,embryo,UBERON:0000922,15018652
UBERON_Instance_181154,572,581,embryo,UBERON:0000922,15018652
UBERON_Instance_181156,719,728,embryo,UBERON:0000922,15018652
UBERON_Instance_181158,830,837,embryo,UBERON:0000922,15018652
UBERON_Instance_181160,733,738,adult organism,UBERON:0007023,15018652
UBERON_Instance_181254,1161,1166,adult organism,UBERON:0007023,15018652
UBERON_Instance_181260,1512,1521,embryo,UBERON:0000922,15018652
UBERON_Instance_181394,754,760,gonad,UBERON:0000991,15018652
UBERON_Instance_190104,183,198,cell layer,UBERON:0000119,15018652
UBERON_Instance_190106,913,928,4 cell stage,UBERON:0007233,15018652
UBERON_Instance_190108,1002,1017,cleavage stage,UBERON:0000107,15018652
UBERON_Instance_181422,91,98,biliary system,UBERON:0002294,15040800
UBERON_Instance_181424,406,412,blood plasma,UBERON:0001969,15040800
UBERON_Instance_181426,782,789,biliary system,UBERON:0002294,15040800
UBERON_Instance_181428,1100,1106,blood plasma,UBERON:0001969,15040800
UBERON_Instance_181478,1111,1117,tissue,UBERON:0000479,15040800
UBERON_Instance_181522,1253,1258,liver,UBERON:0002107,15040800
UBERON_Instance_181550,1263,1272,intestine,UBERON:0000160,15040800
UBERON_Instance_181568,1437,1441,bile,UBERON:0001970,15040800
UBERON_Instance_181964,164,178,frontal cortex,UBERON:0001870,15061865
UBERON_Instance_181966,180,188,midbrain,UBERON:0001891,15061865
UBERON_Instance_181968,194,202,striatum,UBERON:0002435,15061865
UBERON_Instance_180000,82,97,ventral midline,UBERON:0009571,15070402
UBERON_Instance_180002,72,81,embryo,UBERON:0000922,15070402
UBERON_Instance_200004,258,265,ventral midline,UBERON:0009571,15070402
UBERON_Instance_200006,1260,1275,developing neuroepithelium,UBERON:0034705,15070402
UBERON_Instance_200008,1276,1283,ventral midline,UBERON:0009571,15070402
UBERON_Instance_200010,1285,1305,genitourinary system,UBERON:0004122,15070402
UBERON_Instance_200012,1311,1317,digit,UBERON:0002544,15070402
UBERON_Instance_200014,1325,1334,embryo,UBERON:0000922,15070402
UBERON+extension_classes_Instance_30346,401,409,skeleton,UBERON:0004288,15238161
UBERON_Instance_200554,204,211,tissue,UBERON:0000479,15238161
UBERON_Instance_200556,236,243,tissue,UBERON:0000479,15238161
UBERON_Instance_200562,1102,1106,wing,UBERON:0000023,15238161
UBERON_Instance_200572,1386,1394,limb bud,UBERON:0004347,15238161
UBERON_Instance_200628,1468,1479,slow muscle tissue,UBERON:0006907,15238161
UBERON_Instance_201948,527,534,somite,UBERON:0002329,15238161
UBERON_Instance_220148,55,75,slow muscle tissue,UBERON:0006907,15238161
UBERON_Instance_201518,358,367,embryo,UBERON:0000922,15314655
UBERON_Instance_201520,372,377,adult organism,UBERON:0007023,15314655
UBERON_Instance_201522,417,422,blood,UBERON:0000178,15314655
UBERON_Instance_201524,924,933,embryo,UBERON:0000922,15314655
UBERON_Instance_201720,1046,1062,ventral mesoderm,UBERON:2000083,15314655
UBERON_Instance_170000,167,173,anatomical system,UBERON:0000467,15314659
UBERON_Instance_850010,178,184,immune system,UBERON:0002405,15314659
UBERON_Instance_860012,585,591,immune system,UBERON:0002405,15314659
UBERON_Instance_860014,1416,1422,immune system,UBERON:0002405,15314659
UBERON_Instance_860016,1544,1550,immune system,UBERON:0002405,15314659
UBERON_Instance_240012,1388,1404,stria vascularis of cochlear duct,UBERON:0002282,15320950
UBERON_Instance_240664,750,755,stria vascularis of cochlear duct,UBERON:0002282,15320950
UBERON_Instance_240666,960,967,cochlea,UBERON:0001844,15320950
UBERON_Instance_240668,1043,1059,stria vascularis of cochlear duct,UBERON:0002282,15320950
UBERON_Instance_240672,1147,1153,tissue,UBERON:0000479,15320950
UBERON_Instance_241250,991,1008,spiral prominence of cochlear duct,UBERON:0028194,15320950
UBERON_Instance_241252,1093,1102,endolymph,UBERON:0001852,15320950
UBERON_Instance_241276,1064,1076,outer spiral sulcus,UBERON:0008832,15320950
UBERON_Instance_241376,809,815,tissue,UBERON:0000479,15320950
UBERON+extension_classes_Instance_40062,581,589,skeleton,UBERON:0004288,15328533
UBERON+extension_classes_Instance_40064,1097,1105,skeleton,UBERON:0004288,15328533
UBERON+extension_classes_Instance_40084,8,16,skeleton,UBERON:0004288,15328538
UBERON+extension_classes_Instance_40086,138,146,skeleton,UBERON:0004288,15328538
UBERON+extension_classes_Instance_40088,584,592,skeleton,UBERON:0004288,15328538
UBERON+extension_classes_Instance_40090,673,681,skeleton,UBERON:0004288,15328538
UBERON+extension_classes_Instance_40092,781,789,skeleton,UBERON:0004288,15328538
UBERON_Instance_241100,613,619,tissue,UBERON:0000479,15328538
UBERON_Instance_241102,1277,1282,serum,UBERON:0001977,15328538
UBERON_Instance_320329,979,986,muscle structure,UBERON:0005090,15328538
UBERON+extension_classes_Instance_40278,807,814,retina,UBERON:0000966,15345036
UBERON_Instance_260474,586,595,perinatal stage,UBERON:0012101,15345036
UBERON_Instance_260476,673,679,kidney,UBERON:0002113,15345036
UBERON_Instance_260478,681,690,intestine,UBERON:0000160,15345036
UBERON_Instance_260480,692,697,liver,UBERON:0002107,15345036
UBERON_Instance_260482,702,707,lung,UBERON:0002048,15345036
UBERON_Instance_260484,740,743,eye,UBERON:0000970,15345036
UBERON_Instance_260488,878,882,eye,UBERON:0000970,15345036
UBERON_Instance_260494,998,1012,nasal cavity,UBERON:0001707,15345036
UBERON_Instance_260496,1422,1428,organ,UBERON:0000062,15345036
UBERON_Instance_290112,966,994,pigmented layer of retina,UBERON:0001782,15345036
UBERON_Instance_830014,204,210,immune system,UBERON:0002405,15345036
UBERON_Instance_220000,358,363,articulation,UBERON:0004905,15492776
UBERON_Instance_260300,932,937,adult organism,UBERON:0007023,15492776
UBERON_Instance_250002,721,727,articulation,UBERON:0004905,15492776
UBERON_Instance_271148,95,114,articular cartilage of joint,UBERON:0010996,15492776
UBERON_Instance_271150,938,957,articular cartilage of joint,UBERON:0010996,15492776
UBERON_Instance_271152,1462,1481,articular cartilage of joint,UBERON:0010996,15492776
UBERON_Instance_271254,64,83,articular cartilage of joint,UBERON:0010996,15492776
UBERON_Instance_271262,468,474,tissue,UBERON:0000479,15492776
UBERON_Instance_271266,967,980,articular capsule,UBERON:0001484,15492776
UBERON_Instance_271268,1251,1260,embryo,UBERON:0000922,15492776
UBERON_Instance_280004,890,896,articulation,UBERON:0004905,15492776
UBERON_Instance_290006,1376,1382,articulation,UBERON:0004905,15492776
UBERON_Instance_290008,1493,1499,articulation,UBERON:0004905,15492776
UBERON_Instance_300086,914,919,articulation,UBERON:0004905,15492776
UBERON_Instance_300088,1053,1058,articulation,UBERON:0004905,15492776
UBERON_Instance_300224,1352,1361,articulation,UBERON:0004905,15492776
UBERON_Instance_320217,349,354,bone element,UBERON:0001474,15492776
UBERON_Instance_260402,493,508,muscle spindle,UBERON:0003718,15550985
UBERON_Instance_260404,1266,1281,muscle spindle,UBERON:0003718,15550985
UBERON_Instance_272340,357,376,dorsal root ganglion,UBERON:0000044,15550985
UBERON_Instance_272344,742,762,dorsal root ganglion,UBERON:0000044,15550985
UBERON_Instance_272350,1321,1340,dorsal root ganglion,UBERON:0000044,15550985
UBERON_Instance_272352,1342,1346,dorsal root ganglion,UBERON:0000044,15550985
UBERON_Instance_272354,1542,1553,spinal cord,UBERON:0002240,15550985
UBERON_Instance_290364,644,655,regional part of spinal cord,UBERON:0001948,15550985
UBERON_Instance_290384,675,682,ventral midline,UBERON:0009571,15550985
UBERON_Instance_320347,570,577,muscle structure,UBERON:0005090,15550985
UBERON_Instance_260290,967,976,post-juvenile adult stage,UBERON:0000113,15560850
UBERON_Instance_273000,34,38,lung,UBERON:0002048,15560850
UBERON_Instance_273002,661,665,lung,UBERON:0002048,15560850
UBERON_Instance_273004,1061,1065,lung,UBERON:0002048,15560850
UBERON_Instance_273006,1082,1086,lung,UBERON:0002048,15560850
UBERON_Instance_273008,1238,1243,lung,UBERON:0002048,15560850
UBERON_Instance_273054,386,392,breast,UBERON:0000310,15560850
UBERON+extensions+nested_Instance_80000,746,748,cerebellum,UBERON:0002037,15588329
UBERON+extensions+nested_Instance_80002,912,914,cerebellum,UBERON:0002037,15588329
UBERON_Instance_110014,421,424,central nervous system,UBERON:0001017,15588329
UBERON_Instance_230618,87,97,cerebellum,UBERON:0002037,15588329
UBERON_Instance_230622,696,705,cerebellum,UBERON:0002037,15588329
UBERON_Instance_230040,570,576,embryo,UBERON:0000922,15615595
UBERON_Instance_230042,656,662,embryo,UBERON:0000922,15615595
UBERON_Instance_230044,802,809,embryo,UBERON:0000922,15615595
UBERON_Instance_230046,1041,1047,embryo,UBERON:0000922,15615595
UBERON_Instance_230688,18,25,heart,UBERON:0000948,15615595
UBERON_Instance_230690,163,168,heart,UBERON:0000948,15615595
UBERON_Instance_230692,343,348,heart,UBERON:0000948,15615595
UBERON_Instance_230694,376,381,heart,UBERON:0000948,15615595
UBERON_Instance_230696,441,448,heart,UBERON:0000948,15615595
UBERON_Instance_230698,731,738,heart,UBERON:0000948,15615595
UBERON_Instance_230702,868,883,heart right ventricle,UBERON:0002080,15615595
UBERON_Instance_230704,907,923,pulmonary artery,UBERON:0002012,15615595
UBERON_Instance_230706,928,934,thymus,UBERON:0002370,15615595
UBERON_Instance_230708,990,997,heart,UBERON:0000948,15615595
UBERON_Instance_230710,1358,1363,heart,UBERON:0000948,15615595
UBERON_Instance_230712,1560,1565,heart,UBERON:0000948,15615595
UBERON_Instance_310006,861,867,outflow tract,UBERON:0004145,15615595
UBERON_Instance_320010,826,844,interventricular septum,UBERON:0002094,15615595
UBERON_Instance_330616,493,502,embryo,UBERON:0000922,15619330
UBERON_Instance_330620,755,764,embryo,UBERON:0000922,15619330
UBERON_Instance_330872,50,63,hair follicle,UBERON:0002073,15630473
UBERON_Instance_330924,713,722,outer epithelium,UBERON:0007376,15630473
UBERON_Instance_330938,160,176,epithelial sheet,UBERON:0010136,15630473
UBERON_Instance_331410,255,259,strand of hair,UBERON:0001037,15630473
UBERON_Instance_331420,1358,1362,strand of hair,UBERON:0001037,15630473
UBERON_Instance_310004,64,77,retinal neural layer,UBERON:0003902,15676071
UBERON_Instance_340008,271,284,retinal neural layer,UBERON:0003902,15676071
UBERON_Instance_340010,693,699,retina,UBERON:0000966,15676071
UBERON_Instance_340012,968,989,outer plexiform layer of retina,UBERON:0001790,15676071
UBERON_Instance_362190,1497,1500,eye,UBERON:0000970,15676071
UBERON_Instance_350014,31,37,anatomical system,UBERON:0000467,15760270
UBERON_Instance_350016,375,381,anatomical system,UBERON:0000467,15760270
UBERON_Instance_360018,484,511,slow muscle tissue,UBERON:0006907,15760270
UBERON_Instance_360020,765,792,slow muscle tissue,UBERON:0006907,15760270
UBERON_Instance_361050,117,124,liver,UBERON:0002107,15760270
UBERON_Instance_361052,474,479,heart,UBERON:0000948,15760270
UBERON_Instance_361054,513,519,organ,UBERON:0000062,15760270
UBERON_Instance_361060,919,926,heart,UBERON:0000948,15760270
UBERON_Instance_361062,975,980,heart,UBERON:0000948,15760270
UBERON_Instance_361066,1185,1192,liver,UBERON:0002107,15760270
UBERON_Instance_361068,1475,1497,central nervous system,UBERON:0001017,15760270
UBERON_Instance_360298,787,796,embryo,UBERON:0000922,15784609
UBERON_Instance_360418,855,860,adult organism,UBERON:0007023,15784609
UBERON_Instance_360422,828,833,adult organism,UBERON:0007023,15784609
UBERON_Instance_361586,223,229,tissue,UBERON:0000479,15784609
UBERON_Instance_361588,1214,1220,tissue,UBERON:0000479,15784609
UBERON_Instance_361590,1250,1257,tissue,UBERON:0000479,15784609
UBERON_Instance_361606,745,756,endothelium,UBERON:0001986,15784609
UBERON_Instance_361608,902,909,liver,UBERON:0002107,15784609
UBERON_Instance_830022,914,920,immune system,UBERON:0002405,15784609
UBERON_Instance_360032,49,54,brain,UBERON:0000955,15819996
UBERON_Instance_360034,429,434,brain,UBERON:0000955,15819996
UBERON_Instance_360036,625,630,brain,UBERON:0000955,15819996
UBERON_Instance_360038,693,698,brain,UBERON:0000955,15819996
UBERON_Instance_360040,1331,1336,brain,UBERON:0000955,15819996
UBERON_Instance_360126,799,802,central nervous system,UBERON:0001017,15819996
UBERON_Instance_360424,1325,1330,adult organism,UBERON:0007023,15819996
UBERON_Instance_360500,974,983,embryo,UBERON:0000922,15819996
UBERON_Instance_360502,1166,1175,embryo,UBERON:0000922,15819996
UBERON_Instance_361892,579,601,central nervous system,UBERON:0001017,15819996
UBERON_Instance_361894,613,618,adult organism,UBERON:0007023,15819996
UBERON_Instance_361898,793,798,adult organism,UBERON:0007023,15819996
UBERON_Instance_361900,1134,1151,telencephalic ventricle,UBERON:0002285,15819996
UBERON_Instance_361902,1250,1260,neocortex,UBERON:0001950,15819996
UBERON_Instance_370174,1089,1117,ventricular zone,UBERON:0003053,15819996
UBERON+extensions+nested_Instance_70180,227,233,vertebral column,UBERON:0001130,15836427
UBERON_Instance_380768,188,208,dorsal root ganglion,UBERON:0000044,15836427
UBERON_Instance_380770,210,213,dorsal root ganglion,UBERON:0000044,15836427
UBERON_Instance_380772,42,45,dorsal root ganglion,UBERON:0000044,15836427
UBERON_Instance_380774,584,587,dorsal root ganglion,UBERON:0000044,15836427
UBERON_Instance_380776,769,772,dorsal root ganglion,UBERON:0000044,15836427
UBERON_Instance_310002,255,260,brain,UBERON:0000955,15850489
UBERON_Instance_330004,538,543,brain,UBERON:0000955,15850489
UBERON_Instance_350006,1378,1383,brain,UBERON:0000955,15850489
UBERON_Instance_380558,629,640,perinatal stage,UBERON:0012101,15850489
UBERON_Instance_381300,11,27,nerve,UBERON:0001021,15876356
UBERON_Instance_381306,768,783,cerebral cortex,UBERON:0000956,15876356
UBERON_Instance_381308,787,797,cerebellum,UBERON:0002037,15876356
UBERON_Instance_381310,864,881,nerve,UBERON:0001021,15876356
UBERON_Instance_382206,182,197,nervous system,UBERON:0001016,15876356
UBERON_Instance_382208,1012,1026,nervous system,UBERON:0001016,15876356
UBERON_Instance_381536,55,68,telencephalon,UBERON:0001893,15882093
UBERON_Instance_381538,310,331,ventral part of telencephalon,UBERON:0000204,15882093
UBERON_Instance_381540,833,846,telencephalon,UBERON:0001893,15882093
UBERON_Instance_381542,875,891,ventral striatum,UBERON:0005403,15882093
UBERON_Instance_381544,893,895,ventral striatum,UBERON:0005403,15882093
UBERON_Instance_381546,1392,1394,ventral striatum,UBERON:0005403,15882093
UBERON_Instance_382226,1560,1562,ventral striatum,UBERON:0005403,15882093
UBERON_Instance_420068,51,61,intestine,UBERON:0000160,15921521
UBERON_Instance_420070,353,363,intestine,UBERON:0000160,15921521
UBERON_Instance_420072,519,529,intestine,UBERON:0000160,15921521
UBERON_Instance_420074,740,755,small intestine,UBERON:0002108,15921521
UBERON_Instance_420076,858,868,intestine,UBERON:0000160,15921521
UBERON_Instance_420078,1061,1071,intestine,UBERON:0000160,15921521
UBERON_Instance_420080,1195,1205,intestine,UBERON:0000160,15921521
UBERON_Instance_420082,1350,1367,crypt of Lieberkuhn,UBERON:0001983,15921521
UBERON_Instance_420172,493,501,meconium,UBERON:0007109,15921521
UBERON_Instance_420174,447,452,mucus,UBERON:0000912,15921521
UBERON_Instance_420176,1324,1329,mucus,UBERON:0000912,15921521
UBERON_Instance_420376,176,192,gustatory system,UBERON:0001033,15938754
UBERON_Instance_420378,404,410,tongue,UBERON:0001723,15938754
UBERON_Instance_420390,50,59,lung,UBERON:0002048,16026622
UBERON_Instance_420392,185,194,lung,UBERON:0002048,16026622
UBERON_Instance_420394,352,361,lung,UBERON:0002048,16026622
UBERON_Instance_420396,747,756,lung,UBERON:0002048,16026622
UBERON_Instance_350000,581,586,brain,UBERON:0000955,16027110
UBERON_Instance_390002,601,606,brain,UBERON:0000955,16027110
UBERON_Instance_410004,968,973,brain,UBERON:0000955,16027110
UBERON_Instance_430068,353,358,brain,UBERON:0000955,16098226
UBERON_Instance_430070,697,702,brain,UBERON:0000955,16098226
UBERON_Instance_430120,345,348,eye,UBERON:0000970,16098226
UBERON_Instance_430122,1069,1072,eye,UBERON:0000970,16098226
UBERON_Instance_430144,208,214,eye,UBERON:0000970,16098226
UBERON_Instance_440018,219,231,nervous system,UBERON:0001016,16098226
UBERON_Instance_430170,331,338,embryo,UBERON:0000922,16103912
UBERON_Instance_430642,430,439,lung,UBERON:0002048,16103912
UBERON_Instance_430644,784,793,lung,UBERON:0002048,16103912
UBERON_Instance_430646,1000,1009,lung,UBERON:0002048,16103912
UBERON_Instance_430648,1364,1373,lung,UBERON:0002048,16103912
UBERON_Instance_430650,1484,1493,lung,UBERON:0002048,16103912
UBERON_Instance_430658,42,46,lung,UBERON:0002048,16103912
UBERON_Instance_430660,1165,1169,lung,UBERON:0002048,16103912
UBERON_Instance_430772,1052,1061,diaphragm,UBERON:0001103,16103912
UBERON_Instance_430774,1151,1160,diaphragm,UBERON:0001103,16103912
UBERON_Instance_430776,1564,1573,diaphragm,UBERON:0001103,16103912
UBERON_Instance_430782,28,37,diaphragm,UBERON:0001103,16103912
UBERON_Instance_430784,100,113,diaphragm,UBERON:0001103,16103912
UBERON_Instance_430786,142,155,diaphragm,UBERON:0001103,16103912
UBERON_Instance_430788,464,477,diaphragm,UBERON:0001103,16103912
UBERON_Instance_430790,759,772,diaphragm,UBERON:0001103,16103912
UBERON_Instance_430792,1319,1332,diaphragm,UBERON:0001103,16103912
UBERON_Instance_430794,1441,1454,diaphragm,UBERON:0001103,16103912
UBERON_Instance_460004,965,969,life cycle,UBERON:0000104,16103912
UBERON_Instance_430140,1001,1005,head,UBERON:0000033,16109169
UBERON_Instance_440280,120,126,embryo,UBERON:0000922,16109169
UBERON_Instance_440284,385,391,embryo,UBERON:0000922,16109169
UBERON_Instance_440286,480,489,embryo,UBERON:0000922,16109169
UBERON_Instance_440288,563,570,embryo,UBERON:0000922,16109169
UBERON_Instance_440290,670,677,embryo,UBERON:0000922,16109169
UBERON_Instance_440394,754,770,primitive streak,UBERON:0004341,16109169
UBERON_Instance_440396,913,930,paraxial mesoderm,UBERON:0003077,16109169
UBERON_Instance_440398,971,980,head fold of embryonic disc,UBERON:0009746,16109169
UBERON_Instance_440402,1381,1397,primitive streak,UBERON:0004341,16109169
UBERON_Instance_440404,1463,1489,anterior visceral endoderm,UBERON:0004044,16109169
UBERON_Instance_440406,1491,1494,anterior visceral endoderm,UBERON:0004044,16109169
UBERON_Instance_460012,1181,1189,epiblast (generic),UBERON:0002532,16109169
UBERON_Instance_460014,1450,1458,epiblast (generic),UBERON:0002532,16109169
UBERON_Instance_470124,265,287,extraembryonic tissue,UBERON:0005292,16109169
UBERON_Instance_470132,1229,1249,mesoderm-derived structure,UBERON:0004120,16109169
UBERON_Instance_532212,69,75,primitive streak,UBERON:0004341,16109169
UBERON_Instance_532214,835,841,primitive streak,UBERON:0004341,16109169
UBERON_Instance_532216,1303,1309,primitive streak,UBERON:0004341,16109169
UBERON_Instance_532282,792,796,primitive knot,UBERON:0003062,16109169
UBERON_Instance_480392,418,425,retina,UBERON:0000966,16110338
UBERON_Instance_480394,739,745,retina,UBERON:0000966,16110338
UBERON_Instance_480396,919,925,retina,UBERON:0000966,16110338
UBERON_Instance_480398,1118,1124,retina,UBERON:0000966,16110338
UBERON_Instance_480400,1367,1374,retina,UBERON:0000966,16110338
UBERON_Instance_480402,1393,1400,retina,UBERON:0000966,16110338
UBERON_Instance_480190,766,775,post-juvenile adult stage,UBERON:0000113,16121255
UBERON_Instance_480848,163,169,kidney,UBERON:0002113,16121255
UBERON_Instance_480946,185,190,urine,UBERON:0001088,16121255
