,StartIndex,EndIndex,MentionTextSegment,EntityID,PMID
CL_basic_2014_02_21_Instance_31176,744,749,embryonic cell,CL:0002321,15018652
CL_basic_2014_02_21_Instance_31178,1512,1527,embryonic cell,CL:0002321,15018652
CL_basic_2014_02_21_Instance_22547,138,146,neuron,CL:0000540,15061865
CL_basic_2014_02_21_core+extensions+nested_backup_Instance_20723,1468,1485,slow muscle cell,CL:0000189,15238161
CL_basic_2014_02_21_Instance_12261,503,515,muscle cell,CL:0000187,15238161
CL_basic_2014_02_21_Instance_12265,585,594,myoblast,CL:0000056,15238161
CL_basic_2014_02_21_Instance_12267,761,770,myoblast,CL:0000056,15238161
CL_basic_2014_02_21_Instance_12269,937,946,myoblast,CL:0000056,15238161
CL_basic_2014_02_21_Instance_12273,1183,1188,muscle cell,CL:0000187,15238161
CL_basic_2014_02_21_Instance_12277,1237,1246,myoblast,CL:0000056,15238161
CL_basic_2014_02_21_Instance_12279,1287,1299,muscle cell,CL:0000187,15238161
CL_basic_2014_02_21_Instance_12291,614,622,muscle cell,CL:0000187,15238161
CL_basic_2014_02_21_Instance_14603,413,427,erythrocyte,CL:0000232,15314655
CL_basic_2014_02_21_Instance_14607,1070,1093,hematopoietic stem cell,CL:0000037,15314655
CL_basic_2014_02_21_Instance_22565,1256,1265,erythroid lineage cell,CL:0000764,15314655
CL_basic_2014_02_21_Instance_22567,1296,1310,erythroid lineage cell,CL:0000764,15314655
CL_basic_2014_02_21_Instance_22569,1420,1434,erythroid lineage cell,CL:0000764,15314655
CL_basic_2014_02_21_Instance_70176,1005,1012,zygote,CL:0000365,15314655
CL_basic_2014_02_21_plus_nested_Instance_13423,1553,1572,hematopoietic cell,CL:0000988,15314655
CL_basic_2014_02_21_plus_nested_Instance_13616,642,672,hematopoietic precursor cell,CL:0008001,15314655
CL_basic_2014_02_21_Instance_14791,1311,1321,basal cell,CL:0000646,15320950
CL_basic_2014_02_21_Instance_14795,1474,1484,basal cell,CL:0000646,15320950
CL_basic_2014_02_21_plus_nested_Instance_99,1368,1386,strial intermediate cell,CL:0002486,15320950
CL_basic_2014_02_21_plus_nested_Instance_108,1510,1528,strial intermediate cell,CL:0002486,15320950
CL_basic_2014_02_21_plus_nested_Instance_86,1205,1215,type 1 otic fibrocyte,CL:0002670,15320950
CL_basic_2014_02_21_plus_nested_Instance_90,1202,1215,type 2 otic fibrocyte,CL:0002666,15320950
CL_basic_2014_02_21_plus_nested_Instance_96,750,770,strial marginal cell,CL:0002492,15320950
CL_basic_2014_02_21_core+extensions+nested_backup_Instance_20849,1201,1207,slow muscle cell,CL:0000189,15328533
CL_basic_2014_02_21_core+extensions+nested_backup_Instance_20852,1201,1207,red muscle cell,CL:0002210,15328533
CL_basic_2014_02_21_core+extensions+nested_backup_Instance_20855,1201,1207,fast muscle cell,CL:0000190,15328533
CL_basic_2014_02_21_core+extensions+nested_backup_Instance_20858,1201,1207,fast muscle cell,CL:0000190,15328533
CL_basic_2014_02_21_Instance_31300,14,26,muscle cell,CL:0000187,15328533
CL_basic_2014_02_21_Instance_31303,126,138,muscle cell,CL:0000187,15328533
CL_basic_2014_02_21_Instance_31306,650,670,type I muscle cell,CL:0002211,15328533
CL_basic_2014_02_21_Instance_31309,737,749,type I muscle cell,CL:0002211,15328533
CL_basic_2014_02_21_Instance_31317,1097,1119,skeletal muscle fiber,CL:0008002,15328533
CL_basic_2014_02_21_Instance_31320,1201,1207,type I muscle cell,CL:0002211,15328533
CL_basic_2014_02_21_Instance_31333,1311,1324,type I muscle cell,CL:0002211,15328533
CL_basic_2014_02_21_Instance_31343,1201,1207,type II muscle cell,CL:0002212,15328533
CL_basic_2014_02_21_Instance_31349,1494,1508,type II muscle cell,CL:0002212,15328533
CL_basic_2014_02_21_Instance_31352,1534,1537,type IIa muscle cell,CL:0002214,15328533
CL_basic_2014_02_21_Instance_31355,1548,1551,type IIb muscle cell,CL:0002215,15328533
CL_basic_2014_02_21_Instance_31358,1553,1568,type IIb muscle cell,CL:0002215,15328533
CL_basic_2014_02_21_Instance_15001,289,299,phagocyte,CL:0000234,15345036
CL_basic_2014_02_21_Instance_15003,1196,1207,macrophage,CL:0000235,15345036
CL_basic_2014_02_21_Instance_23011,88,102,apoptosis fated cell,CL:0000445,15345036
CL_basic_2014_02_21_Instance_23013,1047,1061,apoptosis fated cell,CL:0000445,15345036
CL_basic_2014_02_21_Instance_23015,1294,1309,apoptosis fated cell,CL:0000445,15345036
CL_basic_2014_02_21_Instance_23021,1462,1476,apoptosis fated cell,CL:0000445,15345036
CL_basic_2014_02_21_Instance_23237,150,165,apoptosis fated cell,CL:0000445,15345036
CL_basic_2014_02_21_Instance_23239,357,372,apoptosis fated cell,CL:0000445,15345036
CL_basic_2014_02_21_Instance_23241,1125,1140,apoptosis fated cell,CL:0000445,15345036
CL_basic_2014_02_21_Instance_15409,219,226,neuron,CL:0000540,15550985
CL_basic_2014_02_21_Instance_15411,1035,1048,motor neuron,CL:0000100,15550985
CL_basic_2014_02_21_Instance_23393,1170,1176,neuron,CL:0000540,15550985
CL_basic_2014_02_21_Instance_40118,113,134,sensory neuron of dorsal root ganglion,CL:1001451,15550985
CL_basic_2014_02_21_Instance_40126,1295,1317,sensory neuron of dorsal root ganglion,CL:1001451,15550985
CL_basic_2014_02_21_Instance_70131,889,908,type II pneumocyte,CL:0002063,15560850
CL_basic_2014_02_21_Instance_23391,121,129,neuron,CL:0000540,15588329
CL_basic_2014_02_21_Instance_23423,654,668,neuron,CL:0000540,15588329
CL_basic_2014_02_21_Instance_23425,421,432,CNS neuron (sensu Vertebrata),CL:0000117,15588329
CL_basic_2014_02_21_Instance_23429,882,888,neuron,CL:0000540,15588329
CL_basic_2014_02_21_Instance_23929,793,801,neuron,CL:0000540,15588329
CL_basic_2014_02_21_Instance_40217,493,512,embryonic stem cell,CL:0002322,15619330
CL_basic_2014_02_21_Instance_40219,755,775,embryonic stem cell,CL:0002322,15619330
CL_basic_2014_02_21_Instance_15791,338,351,keratinocyte,CL:0000312,15630473
CL_basic_2014_02_21_Instance_15989,352,371,photoreceptor cell,CL:0000210,15676071
CL_basic_2014_02_21_Instance_15991,1261,1280,photoreceptor cell,CL:0000210,15676071
CL_basic_2014_02_21_Instance_15993,1382,1397,sensory neuron,CL:0000101,15676071
CL_basic_2014_02_21_Instance_21995,464,477,photoreceptor cell,CL:0000210,15676071
CL_basic_2014_02_21_Instance_21997,898,912,photoreceptor cell,CL:0000210,15676071
CL_basic_2014_02_21_Instance_21999,1162,1175,photoreceptor cell,CL:0000210,15676071
CL_basic_2014_02_21_Instance_22001,1563,1577,photoreceptor cell,CL:0000210,15676071
CL_basic_2014_02_21_Instance_16107,914,925,leukocyte,CL:0000738,15784609
CL_basic_2014_02_21_Instance_16185,361,371,astrocyte,CL:0000127,15819996
CL_basic_2014_02_21_Instance_16197,1428,1438,astrocyte,CL:0000127,15819996
CL_basic_2014_02_21_Instance_23633,1290,1304,neuron,CL:0000540,15819996
CL_basic_2014_02_21_Instance_23635,1380,1385,glial cell,CL:0000125,15819996
CL_basic_2014_02_21_core+extensions+nested_backup_Instance_20577,240,247,sensory neuron of dorsal root ganglion,CL:1001451,15836427
CL_basic_2014_02_21_Instance_16465,46,53,neuron,CL:0000540,15836427
CL_basic_2014_02_21_Instance_16469,477,491,sensory neuron,CL:0000101,15836427
CL_basic_2014_02_21_Instance_16475,1047,1054,neuron,CL:0000540,15836427
CL_basic_2014_02_21_Instance_23783,317,325,neuron,CL:0000540,15836427
CL_basic_2014_02_21_Instance_23785,933,941,neuron,CL:0000540,15836427
CL_basic_2014_02_21_Instance_23787,969,977,neuron,CL:0000540,15836427
CL_basic_2014_02_21_Instance_23791,1261,1269,neuron,CL:0000540,15836427
CL_basic_2014_02_21_Instance_40622,240,247,sensory neuron of dorsal root ganglion,CL:1001451,15836427
CL_basic_2014_02_21_Instance_40631,227,247,spinal cord motor neuron,CL:0011001,15836427
CL_basic_2014_02_21_Instance_40638,584,603,sensory neuron of dorsal root ganglion,CL:1001451,15836427
CL_basic_2014_02_21_Instance_40643,769,788,sensory neuron of dorsal root ganglion,CL:1001451,15836427
CL_basic_2014_02_21_Instance_16789,505,512,neuron,CL:0000540,15882093
CL_basic_2014_02_21_Instance_16791,847,854,neuron,CL:0000540,15882093
CL_basic_2014_02_21_Instance_16793,904,911,neuron,CL:0000540,15882093
CL_basic_2014_02_21_Instance_16795,1287,1294,neuron,CL:0000540,15882093
CL_basic_2014_02_21_Instance_16797,1395,1402,neuron,CL:0000540,15882093
CL_basic_2014_02_21_Instance_16799,1509,1516,neuron,CL:0000540,15882093
CL_basic_2014_02_21_Instance_24021,206,214,neuron,CL:0000540,15882093
CL_basic_2014_02_21_Instance_24023,359,367,neuron,CL:0000540,15882093
CL_basic_2014_02_21_Instance_24071,1203,1211,neuron,CL:0000540,15882093
CL_basic_2014_02_21_Instance_24141,0,8,neuron,CL:0000540,15882093
CL_basic_2014_02_21_Instance_17191,376,396,taste receptor cell,CL:0000209,15938754
CL_basic_2014_02_21_Instance_17211,477,488,macrophage,CL:0000235,16026622
CL_basic_2014_02_21_Instance_17215,901,912,macrophage,CL:0000235,16026622
CL_basic_2014_02_21_Instance_17219,1470,1480,macrophage,CL:0000235,16026622
CL_basic_2014_02_21_Instance_41014,440,468,granulocyte,CL:0000094,16026622
CL_basic_2014_02_21_Instance_41020,470,474,granulocyte,CL:0000094,16026622
CL_basic_2014_02_21_Instance_41027,891,895,granulocyte,CL:0000094,16026622
CL_basic_2014_02_21_Instance_41033,1462,1465,granulocyte,CL:0000094,16026622
CL_basic_2014_02_21_Instance_24231,1355,1363,neuron,CL:0000540,16098226
CL_basic_2014_02_21_Instance_17379,391,410,photoreceptor cell,CL:0000210,16110338
CL_basic_2014_02_21_Instance_17385,1507,1525,photoreceptor cell,CL:0000210,16110338
CL_basic_2014_02_21_Instance_23953,127,141,retinal rod cell,CL:0000604,16110338
CL_basic_2014_02_21_Instance_23955,122,141,retinal cone cell,CL:0000573,16110338
CL_basic_2014_02_21_Instance_24155,89,93,retinal cone cell,CL:0000573,16110338
CL_basic_2014_02_21_Instance_24337,494,498,retinal cone cell,CL:0000573,16110338
CL_basic_2014_02_21_Instance_24339,854,859,retinal cone cell,CL:0000573,16110338
CL_basic_2014_02_21_Instance_24341,991,994,retinal rod cell,CL:0000604,16110338
CL_basic_2014_02_21_Instance_24343,1000,1004,retinal cone cell,CL:0000573,16110338
CL_basic_2014_02_21_Instance_24345,1158,1162,retinal cone cell,CL:0000573,16110338
CL_basic_2014_02_21_Instance_24347,1175,1179,retinal cone cell,CL:0000573,16110338
CL_basic_2014_02_21_Instance_24431,9,22,photoreceptor cell,CL:0000210,16110338
CL_basic_2014_02_21_Instance_24459,39,42,retinal rod cell,CL:0000604,16110338
CL_basic_2014_02_21_Instance_24681,47,51,retinal cone cell,CL:0000573,16110338
CL_basic_2014_02_21_Instance_26285,893,907,eye photoreceptor cell,CL:0000287,16110338
CL_basic_2014_02_21_Instance_41281,862,872,kidney cell,CL:1000497,16121255
CL_basic_2014_02_21_Instance_41283,1165,1175,kidney cell,CL:1000497,16121255
CL_basic_2014_02_21_Instance_41291,377,382,embryonic stem cell,CL:0002322,16121256
CL_basic_2014_02_21_Instance_41295,1498,1518,embryonic stem cell,CL:0002322,16121256
CL_basic_2014_02_21_plus_nested_test_Instance_10041,377,382,embryonic stem cell,CL:0002322,16121256
CL_basic_2014_02_21_Instance_41439,86,112,bronchial epithelial cell,CL:0002328,16255782
CL_basic_2014_02_21_Instance_41443,485,511,bronchial epithelial cell,CL:0002328,16255782
CL_basic_2014_02_21_Instance_17913,966,976,osteoblast,CL:0000062,16362077
CL_basic_2014_02_21_Instance_17915,1089,1100,fibroblast,CL:0000057,16362077
CL_basic_2014_02_21_Instance_17917,1185,1195,fat cell,CL:0000136,16362077
CL_basic_2014_02_21_Instance_17919,1270,1281,fibroblast,CL:0000057,16362077
CL_basic_2014_02_21_Instance_17921,1305,1314,fat cell,CL:0000136,16362077
CL_basic_2014_02_21_Instance_17923,1435,1445,fat cell,CL:0000136,16362077
CL_basic_2014_02_21_Instance_41484,699,724,stromal cell of bone marrow,CL:0010001,16362077
CL_basic_2014_02_21_Instance_41487,907,912,embryonic cell,CL:0002321,16362077
CL_basic_2014_02_21_Instance_41489,907,912,mesenchymal cell,CL:0000134,16362077
CL_basic_2014_02_21_Instance_18213,247,257,sensory hair cell,CL:0000855,16410827
CL_basic_2014_02_21_Instance_18217,529,539,sensory hair cell,CL:0000855,16410827
CL_basic_2014_02_21_Instance_25181,309,325,supportive cell,CL:0000630,16410827
CL_basic_2014_02_21_Instance_25183,544,560,supportive cell,CL:0000630,16410827
CL_basic_2014_02_21_Instance_41680,988,1009,embryonic stem cell,CL:0002322,16433929
CL_basic_2014_02_21_Instance_12895,246,256,germ cell,CL:0000586,16504174
CL_basic_2014_02_21_Instance_13153,1215,1225,germ cell,CL:0000586,16504174
CL_basic_2014_02_21_Instance_41768,113,132,embryonic stem cell,CL:0002322,16504174
CL_basic_2014_02_21_Instance_41770,282,287,embryonic stem cell,CL:0002322,16504174
CL_basic_2014_02_21_Instance_41774,983,991,embryonic stem cell,CL:0002322,16504174
CL_basic_2014_02_21_Instance_41776,1106,1114,embryonic stem cell,CL:0002322,16504174
CL_basic_2014_02_21_Instance_41778,1303,1311,embryonic stem cell,CL:0002322,16504174
CL_basic_2014_02_21_Instance_41780,1528,1536,embryonic stem cell,CL:0002322,16504174
CL_basic_2014_02_21_plus_nested_test_Instance_10053,282,287,embryonic stem cell,CL:0002322,16504174
CL_basic_2014_02_21_Instance_25331,1140,1153,photoreceptor cell,CL:0000210,16539743
CL_basic_2014_02_21_Instance_25333,1207,1221,photoreceptor cell,CL:0000210,16539743
CL_basic_2014_02_21_Instance_25335,1256,1270,photoreceptor cell,CL:0000210,16539743
CL_basic_2014_02_21_Instance_25399,1392,1395,retinal rod cell,CL:0000604,16539743
CL_basic_2014_02_21_Instance_25433,1387,1391,retinal cone cell,CL:0000573,16539743
CL_basic_2014_02_21_Instance_26099,769,782,photoreceptor cell,CL:0000210,16539743
CL_basic_2014_02_21_plus_nested_Instance_742,93,120,camera type eye photoreceptor cell,CL:0010009,16539743
CL_basic_2014_02_21_plus_nested_Instance_752,546,568,camera type eye photoreceptor cell,CL:0010009,16539743
CL_basic_2014_02_21_Instance_41976,601,620,embryonic stem cell,CL:0002322,16579849
CL_basic_2014_02_21_Instance_42013,691,699,embryonic stem cell,CL:0002322,16611361
CL_basic_2014_02_21_Instance_42015,1083,1092,intestinal epithelial cell,CL:0002563,16611361
CL_basic_2014_02_21_Instance_25561,176,186,fibroblast,CL:0000057,16700629
CL_basic_2014_02_21_Instance_25563,681,691,fibroblast,CL:0000057,16700629
CL_basic_2014_02_21_Instance_19057,779,790,fibroblast,CL:0000057,16870721
CL_basic_2014_02_21_Instance_42349,54,59,embryonic stem cell,CL:0002322,16870721
CL_basic_2014_02_21_Instance_42351,46,59,somatic cell,CL:0002371,16870721
CL_basic_2014_02_21_Instance_42353,248,256,embryonic stem cell,CL:0002322,16870721
CL_basic_2014_02_21_Instance_42355,519,527,embryonic stem cell,CL:0002322,16870721
CL_basic_2014_02_21_Instance_42357,637,650,somatic cell,CL:0002371,16870721
CL_basic_2014_02_21_Instance_42360,1015,1023,embryonic stem cell,CL:0002322,16870721
CL_basic_2014_02_21_Instance_42362,1227,1241,cultured cell,CL:0000010,16870721
CL_basic_2014_02_21_Instance_42364,1537,1542,embryonic stem cell,CL:0002322,16870721
CL_basic_2014_02_21_plus_nested_test_Instance_10075,1537,1542,embryonic stem cell,CL:0002322,16870721
CL_basic_2014_02_21_Instance_19447,1294,1309,epithelial cell,CL:0000066,17002498
CL_basic_2014_02_21_Instance_25883,617,637,stratified epithelial cell,CL:0000079,17002498
CL_basic_2014_02_21_Instance_42560,582,606,basal cell of epidermis,CL:0002187,17002498
CL_basic_2014_02_21_Instance_42564,1267,1282,embryonic cell,CL:0002321,17002498
CL_basic_2014_02_21_Instance_19721,1028,1039,fibroblast,CL:0000057,17029558
CL_basic_2014_02_21_Instance_19723,1045,1066,neutrophil,CL:0000775,17029558
CL_basic_2014_02_21_Instance_26123,1004,1026,basal cell,CL:0000646,17029558
CL_basic_2014_02_21_Instance_50175,417,427,pluripotent stem cell,CL:0002248,17078885
CL_basic_2014_02_21_Instance_50177,1543,1553,pluripotent stem cell,CL:0002248,17078885
CL_basic_2014_02_21_Instance_50252,67,82,embryonic cell,CL:0002321,17083276
CL_basic_2014_02_21_Instance_50254,77,82,pluripotent stem cell,CL:0002248,17083276
CL_basic_2014_02_21_Instance_50256,1166,1186,embryonic stem cell,CL:0002322,17083276
CL_basic_2014_02_21_Instance_50514,587,610,kidney epithelial cell,CL:0002518,17206865
CL_basic_2014_02_21_Instance_50516,966,979,primary cultured cell,CL:0000001,17206865
CL_basic_2014_02_21_Instance_22973,1259,1271,stromal cell,CL:0000499,17425782
CL_basic_2014_02_21_Instance_20569,195,204,germ cell,CL:0000586,17447844
CL_basic_2014_02_21_Instance_20571,1038,1048,germ cell,CL:0000586,17447844
CL_basic_2014_02_21_Instance_10135,370,376,type B pancreatic cell,CL:0000169,17465682
CL_basic_2014_02_21_Instance_10137,872,878,type B pancreatic cell,CL:0000169,17465682
CL_basic_2014_02_21_Instance_10139,1155,1162,type B pancreatic cell,CL:0000169,17465682
CL_basic_2014_02_21_Instance_10267,40,47,pancreatic A cell,CL:0000171,17503968
CL_basic_2014_02_21_Instance_10269,427,434,pancreatic A cell,CL:0000171,17503968
CL_basic_2014_02_21_Instance_10271,1002,1006,pancreatic A cell,CL:0000171,17503968
CL_basic_2014_02_21_Instance_10273,1534,1540,pancreatic A cell,CL:0000171,17503968
CL_basic_2014_02_21_Instance_10481,376,383,type B pancreatic cell,CL:0000169,17503968
CL_basic_2014_02_21_Instance_10483,507,512,pancreatic A cell,CL:0000171,17503968
CL_basic_2014_02_21_Instance_10485,505,512,type B pancreatic cell,CL:0000169,17503968
CL_basic_2014_02_21_Instance_10487,812,818,type B pancreatic cell,CL:0000169,17503968
CL_basic_2014_02_21_Instance_10489,1000,1006,type B pancreatic cell,CL:0000169,17503968
CL_basic_2014_02_21_Instance_10553,324,332,neuron,CL:0000540,17503968
CL_basic_2014_02_21_Instance_10847,159,183,pancreatic A cell,CL:0000171,17503968
CL_basic_2014_02_21_Instance_10587,855,862,T cell,CL:0000084,17565376
CL_basic_2014_02_21_Instance_21089,838,845,M cell of gut,CL:0000682,17565376
CL_basic_2014_02_21_Instance_21173,774,799,Purkinje cell,CL:0000121,17590087
CL_basic_2014_02_21_Instance_10725,12,20,neuron,CL:0000540,17608565
CL_basic_2014_02_21_Instance_21193,314,321,neuron,CL:0000540,17608565
CL_basic_2014_02_21_Instance_21197,785,799,amacrine cell,CL:0000561,17608565
CL_basic_2014_02_21_Instance_21199,820,832,interneuron,CL:0000099,17608565
CL_basic_2014_02_21_Instance_50744,495,508,retinal cell,CL:0009004,17608565
CL_basic_2014_02_21_Instance_21557,1444,1454,neuron,CL:0000540,17677002
CL_basic_2014_02_21_Instance_21577,571,583,spermatocyte,CL:0000017,17696610
CL_basic_2014_02_21_Instance_21579,615,622,oocyte,CL:0000023,17696610
CL_basic_2014_02_21_Instance_21581,663,676,spermatocyte,CL:0000017,17696610
CL_basic_2014_02_21_Instance_21583,889,902,spermatocyte,CL:0000017,17696610
