,StartIndex,EndIndex,MentionTextSegment,EntityID,PMID
SO_2017_06_11_Instance_13773,1368,1375,genome,SO:0001026,14691534
SO_2017_06_11_Instance_18093,1278,1285,homologous_region,SO:0000853,14691534
SO_2017_06_11_Instance_20921,1085,1092,gene,SO:0000704,14691534
SO_2017_06_11_Instance_44469,116,120,gene,SO:0000704,14691534
SO_2017_06_11_Instance_44471,212,218,allele,SO:0001023,14691534
SO_2017_06_11_Instance_44475,1329,1333,gene,SO:0000704,14691534
SO_2017_06_11_Instance_44481,1456,1460,gene,SO:0000704,14691534
SO_2017_06_11_Instance_18095,614,624,homologous,SO:0000857,14723793
SO_2017_06_11_Instance_18097,909,919,homologous,SO:0000857,14723793
SO_2017_06_11_Instance_18099,975,983,homologous,SO:0000857,14723793
SO_2017_06_11_Instance_18101,1525,1533,homologous,SO:0000857,14723793
SO_2017_06_11_Instance_20687,788,794,polypeptide_domain,SO:0000417,14723793
SO_2017_06_11_Instance_21099,178,184,polypeptide_domain,SO:0000417,14723793
SO_2017_06_11_Instance_21101,439,441,base_pair,SO:0000028,14723793
SO_2017_06_11_Instance_21103,449,451,base_pair,SO:0000028,14723793
SO_2017_06_11_Instance_21105,459,461,base_pair,SO:0000028,14723793
SO_2017_06_11_Instance_21107,472,474,base_pair,SO:0000028,14723793
SO_2017_06_11_Instance_25133,322,331,homologous_region,SO:0000853,14723793
SO_2017_06_11_Instance_44743,57,61,gene,SO:0000704,14723793
SO_2017_06_11_Instance_44745,142,146,gene,SO:0000704,14723793
SO_2017_06_11_Instance_44749,260,264,gene,SO:0000704,14723793
SO_2017_06_11_Instance_44751,350,354,gene,SO:0000704,14723793
SO_2017_06_11_Instance_44753,387,392,gene,SO:0000704,14723793
SO_2017_06_11_Instance_44759,589,594,gene,SO:0000704,14723793
SO_2017_06_11_Instance_44769,1045,1050,gene,SO:0000704,14723793
SO_2017_06_11_Instance_44771,1337,1342,gene,SO:0000704,14723793
SO_2017_06_11_Instance_44773,1500,1504,gene,SO:0000704,14723793
SO_2017_06_11_Instance_225509,714,718,exon,SO:0000147,14737183
SO_2017_06_11_Instance_45073,400,404,gene,SO:0000704,14737183
SO_2017_06_11_Instance_45075,431,437,allele,SO:0001023,14737183
SO_2017_06_11_Instance_45079,732,736,gene,SO:0000704,14737183
SO_2017_06_11_Instance_45081,900,906,allele,SO:0001023,14737183
SO_2017_06_11_Instance_45575,288,292,gene,SO:0000704,15018652
SO_2017_06_11_Instance_45577,558,562,gene,SO:0000704,15018652
SO_2017_06_11_Instance_45709,161,166,gene,SO:0000704,15040800
SO_2017_06_11_Instance_21187,210,217,gene,SO:0000704,15070402
SO_2017_06_11_Instance_21189,1205,1211,polypeptide_domain,SO:0000417,15070402
SO_2017_06_11_Instance_46077,30,34,gene,SO:0000704,15070402
SO_2017_06_11_Instance_46079,339,343,gene,SO:0000704,15070402
SO_2017_06_11_Instance_46081,794,798,gene,SO:0000704,15070402
SO_2017_06_11_Instance_46083,1028,1032,gene,SO:0000704,15070402
SO_2017_06_11_Instance_46085,1193,1204,coiled_coil,SO:0001080,15070402
SO_2017_06_11_Instance_18159,292,300,homologous_region,SO:0000853,15207008
SO_2017_06_11_Instance_23955,621,628,genome,SO:0001026,15207008
SO_2017_06_11_Instance_25205,872,882,orthologous_region,SO:0000855,15207008
SO_2017_06_11_Instance_46259,56,67,coiled_coil,SO:0001080,15207008
SO_2017_06_11_Instance_46261,68,73,gene,SO:0000704,15207008
SO_2017_06_11_Instance_46263,179,183,gene,SO:0000704,15207008
SO_2017_06_11_Instance_46265,242,246,gene,SO:0000704,15207008
SO_2017_06_11_Instance_46267,353,364,coiled_coil,SO:0001080,15207008
SO_2017_06_11_Instance_46269,372,376,gene,SO:0000704,15207008
SO_2017_06_11_Instance_46273,791,802,coiled_coil,SO:0001080,15207008
SO_2017_06_11_Instance_46275,933,944,coiled_coil,SO:0001080,15207008
SO_2017_06_11_Instance_171394,845,866,stop_gained,SO:0001587,15314655
SO_2017_06_11_Instance_47075,24,28,gene,SO:0000704,15314655
SO_2017_06_11_Instance_47077,327,331,gene,SO:0000704,15314655
SO_2017_06_11_Instance_47079,478,486,orthologous_region,SO:0000855,15314655
SO_2017_06_11_Instance_47081,825,832,allele,SO:0001023,15314655
SO_2017_06_11_Instance_25589,538,545,gene,SO:0000704,15314659
SO_2017_06_11_Instance_26023,211,218,gene,SO:0000704,15314659
SO_2017_06_11_Instance_47501,92,96,gene,SO:0000704,15314659
SO_2017_06_11_Instance_47503,270,274,gene,SO:0000704,15314659
SO_2017_06_11_Instance_47505,345,350,gene,SO:0000704,15314659
SO_2017_06_11_Instance_47507,467,471,gene,SO:0000704,15314659
SO_2017_06_11_Instance_47509,612,616,gene,SO:0000704,15314659
SO_2017_06_11_Instance_47511,735,740,gene,SO:0000704,15314659
SO_2017_06_11_Instance_47513,794,800,genome,SO:0001026,15314659
SO_2017_06_11_Instance_47517,1194,1198,gene,SO:0000704,15314659
SO_2017_06_11_Instance_47519,1321,1325,gene,SO:0000704,15314659
SO_2017_06_11_Instance_47521,1354,1358,gene,SO:0000704,15314659
SO_2017_06_11_Instance_47523,1448,1452,gene,SO:0000704,15314659
SO_2017_06_11_Instance_47957,430,434,gene,SO:0000704,15320950
SO_2017_06_11_Instance_26343,801,812,gene,SO:0000704,15328533
SO_2017_06_11_Instance_48037,232,236,gene,SO:0000704,15328533
SO_2017_06_11_Instance_48043,750,754,gene,SO:0000704,15328533
SO_2017_06_11_Instance_48157,645,649,gene,SO:0000704,15328538
SO_2017_06_11_Instance_48159,744,749,gene,SO:0000704,15328538
SO_2017_06_11_Instance_48277,515,519,gene,SO:0000704,15345036
SO_2017_06_11_Instance_18895,870,875,floxed_gene,SO:0000363,15492776
SO_2017_06_11_Instance_48589,431,435,gene,SO:0000704,15492776
SO_2017_06_11_Instance_48591,555,559,gene,SO:0000704,15492776
SO_2017_06_11_Instance_48593,688,693,gene,SO:0000704,15492776
SO_2017_06_11_Instance_48595,769,800,BAC,SO:0000153,15492776
SO_2017_06_11_Instance_48601,1191,1197,floxed,SO:0000359,15492776
SO_2017_06_11_Instance_48603,1205,1211,allele,SO:0001023,15492776
SO_2017_06_11_Instance_48605,1344,1348,gene,SO:0000704,15492776
SO_2017_06_11_Instance_48877,174,178,gene,SO:0000704,15550985
SO_2017_06_11_Instance_48925,790,796,allele,SO:0001023,15560850
SO_2017_06_11_Instance_27395,236,243,gene,SO:0000704,15615595
SO_2017_06_11_Instance_49147,298,303,gene,SO:0000704,15615595
SO_2017_06_11_Instance_49149,509,513,gene,SO:0000704,15615595
SO_2017_06_11_Instance_24715,186,197,gene,SO:0000704,15619330
SO_2017_06_11_Instance_49223,918,927,transgene,SO:0000902,15619330
SO_2017_06_11_Instance_27851,1473,1480,gene,SO:0000704,15676071
SO_2017_06_11_Instance_49555,299,304,gene,SO:0000704,15676071
SO_2017_06_11_Instance_49557,1128,1132,gene,SO:0000704,15676071
SO_2017_06_11_Instance_49649,150,154,gene,SO:0000704,15760270
SO_2017_06_11_Instance_49651,1311,1316,gene,SO:0000704,15760270
SO_2017_06_11_Instance_29393,1447,1454,gene,SO:0000704,15784609
SO_2017_06_11_Instance_49955,26,35,transgene,SO:0000902,15784609
SO_2017_06_11_Instance_49957,388,398,transgene,SO:0000902,15784609
SO_2017_06_11_Instance_49959,493,502,transgene,SO:0000902,15784609
SO_2017_06_11_Instance_49963,1048,1053,gene,SO:0000704,15784609
SO_2017_06_11_Instance_49965,1235,1245,transgene,SO:0000902,15784609
SO_2017_06_11_Instance_49967,1417,1421,gene,SO:0000704,15784609
SO_2017_06_11_Instance_49969,1505,1510,gene,SO:0000704,15784609
SO_2017_06_11_Instance_29525,520,527,gene,SO:0000704,15836427
SO_2017_06_11_Instance_50283,422,426,gene,SO:0000704,15836427
SO_2017_06_11_Instance_29215,1006,1014,gene_cassette,SO:0005853,15850489
SO_2017_06_11_Instance_50549,833,837,gene,SO:0000704,15850489
SO_2017_06_11_Instance_50551,1020,1026,intron,SO:0000188,15850489
SO_2017_06_11_Instance_50553,1039,1043,gene,SO:0000704,15850489
SO_2017_06_11_Instance_50557,1148,1152,gene,SO:0000704,15850489
SO_2017_06_11_Instance_29551,1271,1277,polypeptide_domain,SO:0000417,15876356
SO_2017_06_11_Instance_29553,1323,1329,polypeptide_domain,SO:0000417,15876356
SO_2017_06_11_Instance_29555,1353,1359,polypeptide_domain,SO:0000417,15876356
SO_2017_06_11_Instance_50847,123,127,gene,SO:0000704,15876356
SO_2017_06_11_Instance_50851,426,430,gene,SO:0000704,15876356
SO_2017_06_11_Instance_51149,1120,1126,allele,SO:0001023,15882093
SO_2017_06_11_Instance_33511,906,921,single,SO:0000984,15917436
SO_2017_06_11_Instance_33527,285,300,single,SO:0000984,15917436
SO_2017_06_11_Instance_33531,489,504,single,SO:0000984,15917436
SO_2017_06_11_Instance_35157,1369,1380,base_pair,SO:0000028,15917436
SO_2017_06_11_Instance_35185,1163,1169,double,SO:0000985,15917436
SO_2017_06_11_Instance_33587,925,932,gene,SO:0000704,15921521
SO_2017_06_11_Instance_33937,256,260,gene,SO:0000704,15921521
SO_2017_06_11_Instance_33943,342,347,gene,SO:0000704,15921521
SO_2017_06_11_Instance_33967,1265,1270,gene,SO:0000704,15921521
SO_2017_06_11_Instance_34159,10,17,gene,SO:0000704,15921521
SO_2017_06_11_Instance_35405,596,603,gene,SO:0000704,15921521
SO_2017_06_11_Instance_34755,741,765,QTL,SO:0000771,15938754
SO_2017_06_11_Instance_34757,767,770,QTL,SO:0000771,15938754
SO_2017_06_11_Instance_34759,0,10,haplotype,SO:0001024,15938754
SO_2017_06_11_Instance_34763,879,884,gene,SO:0000704,15938754
SO_2017_06_11_Instance_34765,965,996,SNP,SO:0000694,15938754
SO_2017_06_11_Instance_34767,808,811,QTL,SO:0000771,15938754
SO_2017_06_11_Instance_34771,1294,1301,allele,SO:0001023,15938754
SO_2017_06_11_Instance_34773,1362,1369,allele,SO:0001023,15938754
SO_2017_06_11_Instance_34775,998,1002,SNP,SO:0000694,15938754
SO_2017_06_11_Instance_34777,1232,1239,allele,SO:0001023,15938754
SO_2017_06_11_Instance_34781,1420,1429,haplotype,SO:0001024,15938754
SO_2017_06_11_Instance_34783,1557,1560,QTL,SO:0000771,15938754
SO_2017_06_11_Instance_19263,709,714,gene,SO:0000704,16026622
SO_2017_06_11_Instance_19265,1170,1175,gene,SO:0000704,16026622
SO_2017_06_11_Instance_19267,1248,1252,gene,SO:0000704,16026622
SO_2017_06_11_Instance_35073,287,294,gene,SO:0000704,16026622
SO_2017_06_11_Instance_35463,1204,1207,QTL,SO:0000771,16026622
SO_2017_06_11_Instance_35467,1097,1100,QTL,SO:0000771,16026622
SO_2017_06_11_Instance_35471,1106,1109,QTL,SO:0000771,16026622
SO_2017_06_11_Instance_35475,998,1007,haplotype,SO:0001024,16026622
SO_2017_06_11_Instance_35479,1071,1095,QTL,SO:0000771,16026622
SO_2017_06_11_Instance_35483,793,799,genome,SO:0001026,16026622
SO_2017_06_11_Instance_35491,1445,1449,QTL,SO:0000771,16026622
SO_2017_06_11_Instance_35509,1357,1361,QTL,SO:0000771,16026622
SO_2017_06_11_Instance_35513,1287,1311,QTL,SO:0000771,16026622
SO_2017_06_11_Instance_35517,1313,1316,QTL,SO:0000771,16026622
SO_2017_06_11_Instance_18175,322,330,homologous,SO:0000857,16027110
SO_2017_06_11_Instance_24131,335,341,polypeptide_domain,SO:0000417,16027110
SO_2017_06_11_Instance_26499,870,876,polypeptide_domain,SO:0000417,16027110
SO_2017_06_11_Instance_51457,198,207,orthologous_region,SO:0000855,16027110
SO_2017_06_11_Instance_51467,738,743,gene,SO:0000704,16027110
SO_2017_06_11_Instance_51469,796,804,orthologous_region,SO:0000855,16027110
SO_2017_06_11_Instance_51481,1520,1529,orthologous_region,SO:0000855,16027110
SO_2017_06_11_Instance_30683,819,825,polypeptide_domain,SO:0000417,16098226
SO_2017_06_11_Instance_51867,314,318,gene,SO:0000704,16098226
SO_2017_06_11_Instance_171404,904,924,stop_gained,SO:0001587,16103912
SO_2017_06_11_Instance_52111,693,703,transcript,SO:0000673,16103912
SO_2017_06_11_Instance_52117,1250,1254,gene,SO:0000704,16103912
SO_2017_06_11_Instance_52283,41,45,gene,SO:0000704,16109169
SO_2017_06_11_Instance_52285,169,173,gene,SO:0000704,16109169
SO_2017_06_11_Instance_52287,636,641,gene,SO:0000704,16109169
SO_2017_06_11_Instance_52289,1032,1037,gene,SO:0000704,16109169
SO_2017_06_11_Instance_225099,594,600,orphan,SO:0000910,16110338
SO_2017_06_11_Instance_52401,52,57,gene,SO:0000704,16110338
SO_2017_06_11_Instance_52403,286,290,gene,SO:0000704,16110338
SO_2017_06_11_Instance_52407,572,580,orthologous_region,SO:0000855,16110338
SO_2017_06_11_Instance_52409,1014,1019,gene,SO:0000704,16110338
SO_2017_06_11_Instance_52411,1069,1074,gene,SO:0000704,16110338
SO_2017_06_11_Instance_52413,1189,1194,gene,SO:0000704,16110338
SO_2017_06_11_Instance_52415,1253,1258,gene,SO:0000704,16110338
SO_2017_06_11_Instance_31527,524,531,gene,SO:0000704,16121255
SO_2017_06_11_Instance_52989,344,348,gene,SO:0000704,16121255
SO_2017_06_11_Instance_52991,411,415,gene,SO:0000704,16121255
SO_2017_06_11_Instance_52993,690,694,gene,SO:0000704,16121255
SO_2017_06_11_Instance_52997,1445,1449,gene,SO:0000704,16121255
SO_2017_06_11_Instance_53217,50,54,gene,SO:0000704,16121256
SO_2017_06_11_Instance_53219,339,343,gene,SO:0000704,16121256
SO_2017_06_11_Instance_53221,1474,1478,gene,SO:0000704,16121256
SO_2017_06_11_Instance_31983,119,126,gene,SO:0000704,16216087
SO_2017_06_11_Instance_53581,190,195,gene,SO:0000704,16221973
SO_2017_06_11_Instance_53583,328,336,enhancer,SO:0000165,16221973
SO_2017_06_11_Instance_53585,337,345,promoter,SO:0000167,16221973
SO_2017_06_11_Instance_53587,708,713,gene,SO:0000704,16221973
SO_2017_06_11_Instance_53589,740,745,gene,SO:0000704,16221973
SO_2017_06_11_Instance_53591,769,777,promoter,SO:0000167,16221973
SO_2017_06_11_Instance_53593,866,870,gene,SO:0000704,16221973
SO_2017_06_11_Instance_53595,1098,1102,gene,SO:0000704,16221973
SO_2017_06_11_Instance_53597,1285,1289,gene,SO:0000704,16221973
SO_2017_06_11_Instance_53599,1518,1523,gene,SO:0000704,16221973
SO_2017_06_11_Instance_30603,360,371,gene,SO:0000704,16255782
SO_2017_06_11_Instance_30605,1043,1081,TF_binding_site,SO:0000235,16255782
SO_2017_06_11_Instance_54115,70,75,gene,SO:0000704,16255782
SO_2017_06_11_Instance_54117,428,433,gene,SO:0000704,16255782
SO_2017_06_11_Instance_54119,444,454,transcript,SO:0000673,16255782
SO_2017_06_11_Instance_54121,618,628,transcript,SO:0000673,16255782
SO_2017_06_11_Instance_54123,669,674,gene,SO:0000704,16255782
SO_2017_06_11_Instance_54125,714,719,gene,SO:0000704,16255782
SO_2017_06_11_Instance_54127,786,791,gene,SO:0000704,16255782
SO_2017_06_11_Instance_54129,1115,1120,gene,SO:0000704,16255782
SO_2017_06_11_Instance_54133,1182,1192,transcript,SO:0000673,16255782
SO_2017_06_11_Instance_54135,1301,1306,gene,SO:0000704,16255782
SO_2017_06_11_Instance_54137,1530,1535,gene,SO:0000704,16255782
SO_2017_06_11_Instance_32743,758,769,gene,SO:0000704,16279840
SO_2017_06_11_Instance_54425,897,903,vector_replicon,SO:0000440,16279840
SO_2017_06_11_Instance_92449,824,841,shRNA,SO:0002031,16362077
SO_2017_06_11_Instance_54899,876,880,gene,SO:0000704,16410827
SO_2017_06_11_Instance_54901,914,918,gene,SO:0000704,16410827
SO_2017_06_11_Instance_55221,457,461,gene,SO:0000704,16433929
SO_2017_06_11_Instance_55223,672,676,gene,SO:0000704,16433929
SO_2017_06_11_Instance_55225,980,984,gene,SO:0000704,16433929
SO_2017_06_11_Instance_55227,1038,1044,allele,SO:0001023,16433929
SO_2017_06_11_Instance_55229,1401,1405,gene,SO:0000704,16433929
SO_2017_06_11_Instance_35835,0,7,gene,SO:0000704,16462940
SO_2017_06_11_Instance_35837,1440,1447,gene,SO:0000704,16462940
SO_2017_06_11_Instance_36347,12,19,genome,SO:0001026,16462940
SO_2017_06_11_Instance_36349,364,371,genome,SO:0001026,16462940
SO_2017_06_11_Instance_36363,354,363,gene,SO:0000704,16462940
SO_2017_06_11_Instance_36365,886,909,QTL,SO:0000771,16462940
SO_2017_06_11_Instance_55703,217,222,gene,SO:0000704,16462940
SO_2017_06_11_Instance_55705,870,874,gene,SO:0000704,16462940
SO_2017_06_11_Instance_55707,1182,1186,gene,SO:0000704,16462940
SO_2017_06_11_Instance_55709,1510,1517,genome,SO:0001026,16462940
SO_2017_06_11_Instance_31037,1491,1497,polypeptide_domain,SO:0000417,16504143
SO_2017_06_11_Instance_31039,1521,1527,polypeptide_domain,SO:0000417,16504143
SO_2017_06_11_Instance_39377,1439,1445,polypeptide_domain,SO:0000417,16504143
SO_2017_06_11_Instance_56287,131,135,gene,SO:0000704,16504143
SO_2017_06_11_Instance_56289,420,424,gene,SO:0000704,16504143
SO_2017_06_11_Instance_36759,175,181,polypeptide_domain,SO:0000417,16504174
SO_2017_06_11_Instance_36765,513,520,genome,SO:0001026,16504174
SO_2017_06_11_Instance_36787,1128,1136,gene_cassette,SO:0005853,16504174
SO_2017_06_11_Instance_39593,846,864,five_prime_flanking_region,SO:0001416,16504174
SO_2017_06_11_Instance_56419,52,56,gene,SO:0000704,16504174
SO_2017_06_11_Instance_56421,142,146,gene,SO:0000704,16504174
SO_2017_06_11_Instance_56423,317,331,genomic_clone,SO:0000040,16504174
SO_2017_06_11_Instance_56425,358,362,gene,SO:0000704,16504174
SO_2017_06_11_Instance_56427,372,383,pseudogene,SO:0000336,16504174
SO_2017_06_11_Instance_56429,557,561,gene,SO:0000704,16504174
SO_2017_06_11_Instance_56433,639,643,gene,SO:0000704,16504174
SO_2017_06_11_Instance_56437,696,700,gene,SO:0000704,16504174
SO_2017_06_11_Instance_56443,830,840,pseudogene,SO:0000336,16504174
SO_2017_06_11_Instance_56445,877,881,gene,SO:0000704,16504174
SO_2017_06_11_Instance_56447,903,913,pseudogene,SO:0000336,16504174
SO_2017_06_11_Instance_56449,932,940,enhancer,SO:0000165,16504174
SO_2017_06_11_Instance_56451,945,953,promoter,SO:0000167,16504174
SO_2017_06_11_Instance_56453,1071,1075,gene,SO:0000704,16504174
SO_2017_06_11_Instance_225973,291,296,gene,SO:0000704,16507151
SO_2017_06_11_Instance_37091,490,497,gene,SO:0000704,16507151
SO_2017_06_11_Instance_56905,377,382,gene,SO:0000704,16507151
SO_2017_06_11_Instance_56909,616,625,haplotype,SO:0001024,16507151
SO_2017_06_11_Instance_56911,828,834,genome,SO:0001026,16507151
SO_2017_06_11_Instance_56915,912,936,QTL,SO:0000771,16507151
SO_2017_06_11_Instance_56919,1109,1133,QTL,SO:0000771,16507151
SO_2017_06_11_Instance_56923,1286,1310,QTL,SO:0000771,16507151
SO_2017_06_11_Instance_56927,1427,1431,gene,SO:0000704,16507151
SO_2017_06_11_Instance_20253,971,978,sequence_variant,SO:0001060,16517939
SO_2017_06_11_Instance_20255,1377,1385,sequence_variant,SO:0001060,16517939
SO_2017_06_11_Instance_37163,3,10,sequence_variant,SO:0001060,16517939
SO_2017_06_11_Instance_37165,137,145,sequence_variant,SO:0001060,16517939
SO_2017_06_11_Instance_37175,1128,1135,gene,SO:0000704,16517939
SO_2017_06_11_Instance_39619,1045,1053,pre_edited_mRNA,SO:0000932,16517939
SO_2017_06_11_Instance_57053,296,301,gene,SO:0000704,16517939
SO_2017_06_11_Instance_57057,665,669,exon,SO:0000147,16517939
SO_2017_06_11_Instance_57061,1076,1084,promoter,SO:0000167,16517939
SO_2017_06_11_Instance_57063,1175,1181,genome,SO:0001026,16517939
SO_2017_06_11_Instance_57065,1232,1237,gene,SO:0000704,16517939
SO_2017_06_11_Instance_57067,1397,1401,gene,SO:0000704,16517939
SO_2017_06_11_Instance_29357,261,268,polypeptide_domain,SO:0000417,16539743
SO_2017_06_11_Instance_37453,50,56,polypeptide_domain,SO:0000417,16539743
SO_2017_06_11_Instance_37455,170,177,polypeptide_domain,SO:0000417,16539743
SO_2017_06_11_Instance_37457,275,281,polypeptide_domain,SO:0000417,16539743
SO_2017_06_11_Instance_37459,483,489,polypeptide_domain,SO:0000417,16539743
SO_2017_06_11_Instance_37461,638,644,polypeptide_domain,SO:0000417,16539743
SO_2017_06_11_Instance_37463,865,871,polypeptide_domain,SO:0000417,16539743
SO_2017_06_11_Instance_37465,1515,1521,polypeptide_domain,SO:0000417,16539743
SO_2017_06_11_Instance_57445,933,941,orthologous_region,SO:0000855,16539743
SO_2017_06_11_Instance_57447,1121,1125,gene,SO:0000704,16539743
SO_2017_06_11_Instance_57945,582,586,gene,SO:0000704,16579849
SO_2017_06_11_Instance_57947,693,697,gene,SO:0000704,16579849
SO_2017_06_11_Instance_57949,1007,1011,gene,SO:0000704,16579849
SO_2017_06_11_Instance_57951,1068,1072,gene,SO:0000704,16579849
SO_2017_06_11_Instance_224479,626,634,flanked,SO:0000357,16611361
SO_2017_06_11_Instance_32855,565,569,loxP_site,SO:0000346,16611361
SO_2017_06_11_Instance_33283,583,596,loxP_site,SO:0000346,16611361
SO_2017_06_11_Instance_33329,1504,1511,polypeptide_domain,SO:0000417,16611361
SO_2017_06_11_Instance_58251,61,67,allele,SO:0001023,16611361
SO_2017_06_11_Instance_58253,539,545,allele,SO:0001023,16611361
SO_2017_06_11_Instance_58255,618,625,intron,SO:0000188,16611361
SO_2017_06_11_Instance_58257,635,639,exon,SO:0000147,16611361
SO_2017_06_11_Instance_58259,655,659,gene,SO:0000704,16611361
SO_2017_06_11_Instance_58261,730,736,allele,SO:0001023,16611361
SO_2017_06_11_Instance_58263,846,856,loxP_site,SO:0000346,16611361
SO_2017_06_11_Instance_58265,919,925,allele,SO:0001023,16611361
SO_2017_06_11_Instance_58267,942,948,floxed,SO:0000359,16611361
